datetime,open,high,low,close,tick_volume,gradient,signal_label,signal_with_time
2022-04-10,1946.97,1981.55,1939.97,1973.37,359681,27.25,Bullish,Bullish (2022-04-10 00:00:00)
2022-04-17,1972.01,1998.36,1926.53,1930.94,488751,-42.429999999999836,Bearish,Bearish (2022-04-17 00:00:00)
2022-04-24,1933.61,1934.43,1872.04,1896.23,507705,-34.710000000000036,Bearish,Bearish (2022-04-24 00:00:00)
2022-05-01,1897.82,1909.79,1850.42,1882.61,455272,-13.620000000000118,Bearish,Bearish (2022-05-01 00:00:00)
2022-05-08,1883.87,1885.63,1799.14,1811.34,541052,-71.26999999999998,Bearish,Bearish (2022-05-08 00:00:00)
2022-05-15,1813.76,1849.43,1791.41,1846.3,486010,34.960000000000036,Bullish,Bullish (2022-05-15 00:00:00)
2022-05-22,1849.38,1869.7,1840.7,1853.0,404732,6.7000000000000455,Bullish,Bullish (2022-05-22 00:00:00)
2022-05-29,1852.75,1874.11,1828.51,1850.9,343638,-2.099999999999909,Bearish,Bearish (2022-05-29 00:00:00)
2022-06-05,1849.99,1875.92,1825.08,1871.37,396644,20.4699999999998,Bullish,Bullish (2022-06-05 00:00:00)
2022-06-12,1876.74,1879.02,1805.09,1840.08,567387,-31.289999999999964,Bearish,Bearish (2022-06-12 00:00:00)
2022-06-19,1837.44,1847.76,1816.93,1826.98,400320,-13.099999999999909,Bearish,Bearish (2022-06-19 00:00:00)
2022-06-26,1835.3,1841.04,1784.53,1808.94,380292,-18.039999999999964,Bearish,Bearish (2022-06-26 00:00:00)
2022-07-03,1811.41,1814.3,1732.25,1742.45,398651,-66.49000000000001,Bearish,Bearish (2022-07-03 00:00:00)
2022-07-10,1741.09,1745.36,1697.56,1707.32,405146,-35.13000000000011,Bearish,Bearish (2022-07-10 00:00:00)
2022-07-17,1706.79,1739.25,1680.92,1727.38,389127,20.060000000000173,Bullish,Bullish (2022-07-17 00:00:00)
2022-07-24,1726.7,1767.94,1711.5,1766.0,429440,38.61999999999989,Bullish,Bullish (2022-07-24 00:00:00)
2022-07-31,1764.18,1794.94,1754.3,1775.42,455673,9.420000000000073,Bullish,Bullish (2022-07-31 00:00:00)
2022-08-07,1772.53,1807.92,1770.82,1801.62,384148,26.199999999999818,Bullish,Bullish (2022-08-07 00:00:00)
2022-08-14,1802.03,1802.27,1745.58,1747.28,388551,-54.33999999999992,Bearish,Bearish (2022-08-14 00:00:00)
2022-08-21,1746.32,1765.5,1727.82,1738.08,404045,-9.200000000000045,Bearish,Bearish (2022-08-21 00:00:00)
2022-08-28,1736.82,1745.52,1688.84,1712.78,422070,-25.299999999999955,Bearish,Bearish (2022-08-28 00:00:00)
2022-09-04,1711.52,1729.52,1691.42,1716.85,423027,4.069999999999936,Bullish,Bullish (2022-09-04 00:00:00)
2022-09-11,1717.77,1735.13,1654.18,1675.01,465617,-41.83999999999992,Bearish,Bearish (2022-09-11 00:00:00)
2022-09-18,1675.16,1688.06,1639.82,1644.87,457404,-30.1400000000001,Bearish,Bearish (2022-09-18 00:00:00)
2022-09-25,1643.52,1675.42,1614.87,1660.79,533091,15.920000000000073,Bullish,Bullish (2022-09-25 00:00:00)
2022-10-02,1662.36,1729.48,1659.71,1694.8,464511,34.00999999999999,Bullish,Bullish (2022-10-02 00:00:00)
2022-10-09,1697.03,1699.88,1640.22,1644.29,472474,-50.50999999999999,Bearish,Bearish (2022-10-09 00:00:00)
2022-10-16,1646.04,1668.42,1617.26,1657.33,463231,13.039999999999964,Bullish,Bullish (2022-10-16 00:00:00)
2022-10-23,1661.34,1674.97,1638.02,1644.6,497193,-12.730000000000018,Bearish,Bearish (2022-10-23 00:00:00)
2022-10-30,1642.5,1681.74,1616.66,1680.79,472457,36.190000000000055,Bullish,Bullish (2022-10-30 00:00:00)
2022-11-06,1673.97,1772.78,1664.74,1770.15,498631,89.36000000000013,Bullish,Bullish (2022-11-06 00:00:00)
2022-11-13,1764.16,1786.51,1747.56,1750.97,486304,-19.180000000000064,Bearish,Bearish (2022-11-13 00:00:00)
2022-11-20,1751.16,1761.16,1726.5,1754.65,360331,3.6800000000000637,Bullish,Bullish (2022-11-20 00:00:00)
2022-11-27,1754.96,1804.54,1739.67,1798.52,476226,43.86999999999989,Bullish,Bullish (2022-11-27 00:00:00)
2022-12-04,1796.59,1810.0,1765.87,1797.26,454853,-1.259999999999991,Bearish,Bearish (2022-12-04 00:00:00)
2022-12-11,1796.8,1824.51,1773.81,1792.92,476780,-4.339999999999918,Bearish,Bearish (2022-12-11 00:00:00)
2022-12-18,1792.32,1823.8,1783.88,1798.46,435119,5.539999999999964,Bullish,Bullish (2022-12-18 00:00:00)
2022-12-25,1800.94,1833.32,1797.06,1823.73,298754,25.269999999999982,Bullish,Bullish (2022-12-25 00:00:00)
2023-01-01,1826.92,1869.88,1824.21,1865.84,390197,42.1099999999999,Bullish,Bullish (2023-01-01 00:00:00)
2023-01-08,1867.72,1921.91,1866.44,1920.39,448495,54.55000000000018,Bullish,Bullish (2023-01-08 00:00:00)
2023-01-15,1919.18,1937.52,1896.64,1926.48,421216,6.089999999999918,Bullish,Bullish (2023-01-15 00:00:00)
2023-01-22,1926.44,1949.24,1911.44,1928.32,398347,1.8399999999999181,Bullish,Bullish (2023-01-22 00:00:00)
2023-01-29,1927.15,1959.78,1861.44,1865.75,475047,-62.569999999999936,Bearish,Bearish (2023-01-29 00:00:00)
2023-02-05,1861.64,1890.28,1852.73,1865.44,435413,-0.30999999999994543,Bearish,Bearish (2023-02-05 00:00:00)
2023-02-12,1864.43,1870.48,1818.9,1841.94,413320,-23.5,Bearish,Bearish (2023-02-12 00:00:00)
2023-02-19,1841.5,1847.51,1808.98,1810.75,366586,-31.190000000000055,Bearish,Bearish (2023-02-19 00:00:00)
2023-02-26,1812.02,1856.3,1804.75,1855.1,390205,44.34999999999991,Bullish,Bullish (2023-02-26 00:00:00)
2023-03-05,1854.38,1870.19,1809.38,1867.22,384743,12.120000000000118,Bullish,Bullish (2023-03-05 00:00:00)
2023-03-12,1883.62,1987.88,1871.51,1987.68,595244,120.46000000000004,Bullish,Bullish (2023-03-12 00:00:00)
2023-03-19,1987.77,2009.8,1934.27,1978.55,547158,-9.13000000000011,Bearish,Bearish (2023-03-19 00:00:00)
2023-03-26,1978.94,1987.56,1944.06,1969.22,411777,-9.329999999999927,Bearish,Bearish (2023-03-26 00:00:00)
2023-04-02,1961.31,2032.07,1949.74,2007.32,338759,38.09999999999991,Bullish,Bullish (2023-04-02 00:00:00)
2023-04-09,1996.2,2048.76,1981.71,2004.42,399662,-2.8999999999998636,Bearish,Bearish (2023-04-09 00:00:00)
2023-04-16,1998.73,2015.05,1969.62,1982.84,422852,-21.580000000000155,Bearish,Bearish (2023-04-16 00:00:00)
2023-04-23,1981.83,2009.34,1974.13,1989.55,458973,6.710000000000036,Bullish,Bullish (2023-04-23 00:00:00)
2023-04-30,1989.62,2071.72,1977.08,2016.54,445721,26.99000000000001,Bullish,Bullish (2023-04-30 00:00:00)
2023-05-07,2016.66,2048.18,2000.93,2010.91,457739,-5.629999999999882,Bearish,Bearish (2023-05-07 00:00:00)
2023-05-14,2008.18,2022.19,1951.97,1977.5,432486,-33.41000000000008,Bearish,Bearish (2023-05-14 00:00:00)
2023-05-21,1977.74,1985.24,1936.72,1946.72,499673,-30.779999999999973,Bearish,Bearish (2023-05-21 00:00:00)
2023-05-28,1943.24,1983.43,1932.07,1947.62,354636,0.8999999999998636,Bullish,Bullish (2023-05-28 00:00:00)
2023-06-04,1947.26,1973.0,1938.14,1960.46,351695,12.840000000000146,Bullish,Bullish (2023-06-04 00:00:00)
2023-06-11,1960.22,1970.9,1924.7,1957.28,403429,-3.1800000000000637,Bearish,Bearish (2023-06-11 00:00:00)
2023-06-18,1958.1,1958.73,1910.17,1920.85,365793,-36.430000000000064,Bearish,Bearish (2023-06-18 00:00:00)
2023-06-25,1923.86,1933.36,1893.01,1919.17,373672,-1.6799999999998363,Bearish,Bearish (2023-06-25 00:00:00)
2023-07-02,1918.99,1935.08,1902.66,1925.31,324537,6.139999999999873,Bullish,Bullish (2023-07-02 00:00:00)
2023-07-09,1924.52,1963.77,1912.68,1955.45,383091,30.1400000000001,Bullish,Bullish (2023-07-09 00:00:00)
2023-07-16,1955.42,1987.46,1945.78,1961.84,375909,6.389999999999873,Bullish,Bullish (2023-07-16 00:00:00)
2023-07-23,1962.1,1982.2,1942.62,1959.15,386264,-2.689999999999827,Bearish,Bearish (2023-07-23 00:00:00)
2023-07-30,1959.57,1972.42,1925.68,1942.65,360648,-16.5,Bearish,Bearish (2023-07-30 00:00:00)
2023-08-06,1942.55,1946.71,1910.8,1913.62,326330,-29.0300000000002,Bearish,Bearish (2023-08-06 00:00:00)
2023-08-13,1912.52,1916.2,1885.04,1889.37,361430,-24.25,Bearish,Bearish (2023-08-13 00:00:00)
2023-08-20,1889.08,1923.35,1884.86,1914.21,359328,24.840000000000146,Bullish,Bullish (2023-08-20 00:00:00)
2023-08-27,1915.31,1952.91,1912.84,1939.85,339173,25.639999999999873,Bullish,Bullish (2023-08-27 00:00:00)
2023-09-03,1940.34,1946.36,1915.31,1919.13,298740,-20.7199999999998,Bearish,Bearish (2023-09-03 00:00:00)
2023-09-10,1919.83,1930.73,1901.0,1923.68,342818,4.5499999999999545,Bullish,Bullish (2023-09-10 00:00:00)
2023-09-17,1923.77,1947.42,1913.94,1925.25,301334,1.5699999999999363,Bullish,Bullish (2023-09-17 00:00:00)
2023-09-24,1924.76,1927.16,1846.32,1848.74,314410,-76.50999999999999,Bearish,Bearish (2023-09-24 00:00:00)
2023-10-01,1847.81,1850.59,1810.43,1831.84,394675,-16.90000000000009,Bearish,Bearish (2023-10-01 00:00:00)
2023-10-08,1848.06,1932.41,1844.23,1932.41,403837,100.57000000000016,Bullish,Bullish (2023-10-08 00:00:00)
2023-10-15,1929.58,1997.17,1908.18,1980.9,453513,48.49000000000001,Bullish,Bullish (2023-10-15 00:00:00)
2023-10-22,1965.68,2009.36,1953.59,2005.91,445615,25.00999999999999,Bullish,Bullish (2023-10-22 00:00:00)
2023-10-29,2004.22,2007.89,1969.88,1992.52,424210,-13.3900000000001,Bearish,Bearish (2023-10-29 00:00:00)
2023-11-05,1992.4,1993.14,1933.04,1938.62,403964,-53.90000000000009,Bearish,Bearish (2023-11-05 00:00:00)
2023-11-12,1938.57,1993.42,1931.72,1980.56,398340,41.940000000000055,Bullish,Bullish (2023-11-12 00:00:00)
2023-11-19,1978.25,2007.57,1965.42,2002.44,376171,21.88000000000011,Bullish,Bullish (2023-11-19 00:00:00)
2023-11-26,2002.4,2075.36,2000.64,2071.63,455303,69.19000000000005,Bullish,Bullish (2023-11-26 00:00:00)
2023-12-03,2072.38,2143.85,1994.67,2004.04,490555,-67.59000000000015,Bearish,Bearish (2023-12-03 00:00:00)
2023-12-10,2003.67,2047.91,1973.02,2019.02,450882,14.980000000000018,Bullish,Bullish (2023-12-10 00:00:00)
2023-12-17,2019.62,2070.65,2016.01,2052.75,381632,33.73000000000002,Bullish,Bullish (2023-12-17 00:00:00)
2023-12-24,2053.51,2088.48,2052.97,2063.03,271511,10.2800000000002,Bullish,Bullish (2023-12-24 00:00:00)
2023-12-31,2063.69,2078.88,2024.48,2045.3,350022,-17.730000000000246,Bearish,Bearish (2023-12-31 00:00:00)
2024-01-07,2045.16,2062.24,2013.36,2048.81,428064,3.509999999999991,Bullish,Bullish (2024-01-07 00:00:00)
2024-01-14,2048.19,2058.63,2001.91,2029.33,386573,-19.480000000000018,Bearish,Bearish (2024-01-14 00:00:00)
2024-01-21,2029.48,2037.81,2009.69,2018.49,377078,-10.839999999999918,Bearish,Bearish (2024-01-21 00:00:00)
2024-01-28,2023.45,2065.41,2019.33,2039.57,407349,21.079999999999927,Bullish,Bullish (2024-01-28 00:00:00)
2024-02-04,2039.68,2044.6,2014.92,2024.26,421747,-15.309999999999945,Bearish,Bearish (2024-02-04 00:00:00)
2024-02-11,2023.25,2031.84,1984.26,2013.18,383084,-11.079999999999927,Bearish,Bearish (2024-02-11 00:00:00)
2024-02-18,2014.52,2041.34,2011.31,2035.52,352412,22.339999999999918,Bullish,Bullish (2024-02-18 00:00:00)
2024-02-25,2034.82,2088.35,2024.49,2083.26,367839,47.74000000000024,Bullish,Bullish (2024-02-25 00:00:00)
2024-03-03,2082.5,2195.19,2079.51,2178.55,491869,95.28999999999996,Bullish,Bullish (2024-03-03 00:00:00)
2024-03-10,2179.77,2189.01,2150.66,2155.82,562219,-22.730000000000018,Bearish,Bearish (2024-03-10 00:00:00)
2024-03-17,2155.34,2223.08,2146.16,2165.27,607263,9.449999999999818,Bullish,Bullish (2024-03-17 00:00:00)
2024-03-24,2165.75,2236.24,2163.62,2232.88,484533,67.61000000000013,Bullish,Bullish (2024-03-24 00:00:00)
2024-03-31,2239.9,2330.52,2228.54,2329.28,754141,96.40000000000009,Bullish,Bullish (2024-03-31 00:00:00)
2024-04-07,2324.16,2431.52,2302.98,2344.22,962826,14.9399999999996,Bullish,Bullish (2024-04-07 00:00:00)
2024-04-14,2352.52,2417.94,2324.39,2390.63,1024331,46.41000000000031,Bullish,Bullish (2024-04-14 00:00:00)
2024-04-21,2388.86,2389.8,2291.51,2337.78,869170,-52.84999999999991,Bearish,Bearish (2024-04-21 00:00:00)
2024-04-28,2336.43,2346.77,2277.34,2301.67,823845,-36.11000000000013,Bearish,Bearish (2024-04-28 00:00:00)
2024-05-05,2304.9,2378.48,2291.85,2360.47,684682,58.79999999999973,Bullish,Bullish (2024-05-05 00:00:00)
2024-05-12,2361.65,2422.75,2332.17,2413.84,677798,53.370000000000346,Bullish,Bullish (2024-05-12 00:00:00)
2024-05-19,2416.14,2450.06,2325.43,2333.86,864136,-79.98000000000002,Bearish,Bearish (2024-05-19 00:00:00)
2024-05-26,2338.13,2364.07,2320.64,2327.46,715289,-6.400000000000091,Bearish,Bearish (2024-05-26 00:00:00)
2024-06-02,2327.79,2387.72,2286.82,2293.38,897944,-34.07999999999993,Bearish,Bearish (2024-06-02 00:00:00)
2024-06-09,2294.62,2341.66,2287.79,2332.6,823107,39.2199999999998,Bullish,Bullish (2024-06-09 00:00:00)
2024-06-16,2331.37,2368.77,2306.62,2321.42,692877,-11.179999999999836,Bearish,Bearish (2024-06-16 00:00:00)
2024-06-23,2321.61,2339.76,2293.66,2326.4,714690,4.980000000000018,Bullish,Bullish (2024-06-23 00:00:00)
2024-06-30,2327.13,2392.96,2318.56,2391.06,662701,64.65999999999985,Bullish,Bullish (2024-06-30 00:00:00)
2024-07-07,2385.2,2424.58,2349.49,2411.59,725939,20.5300000000002,Bullish,Bullish (2024-07-07 00:00:00)
2024-07-14,2411.8,2483.69,2393.86,2400.3,874824,-11.289999999999964,Bearish,Bearish (2024-07-14 00:00:00)
2024-07-21,2401.86,2432.02,2353.14,2387.34,901073,-12.960000000000036,Bearish,Bearish (2024-07-21 00:00:00)
2024-07-28,2388.99,2477.72,2369.68,2441.38,1042599,54.039999999999964,Bullish,Bullish (2024-07-28 00:00:00)
2024-08-04,2442.1,2458.78,2364.35,2431.07,1173784,-10.309999999999945,Bearish,Bearish (2024-08-04 00:00:00)
2024-08-11,2429.67,2509.76,2423.88,2507.46,852035,76.38999999999987,Bullish,Bullish (2024-08-11 00:00:00)
2024-08-18,2510.66,2531.72,2470.87,2511.93,888734,4.4699999999998,Bullish,Bullish (2024-08-18 00:00:00)
2024-08-25,2512.77,2529.04,2493.66,2503.35,848411,-8.579999999999927,Bearish,Bearish (2024-08-25 00:00:00)
2024-09-01,2503.75,2529.22,2471.93,2497.61,817492,-5.739999999999782,Bearish,Bearish (2024-09-01 00:00:00)
2024-09-08,2496.33,2586.08,2485.57,2578.38,888230,80.76999999999998,Bullish,Bullish (2024-09-08 00:00:00)
2024-09-15,2579.35,2625.79,2546.86,2622.26,901693,43.88000000000011,Bullish,Bullish (2024-09-15 00:00:00)
2024-09-22,2618.89,2685.58,2613.92,2659.81,969558,37.54999999999973,Bullish,Bullish (2024-09-22 00:00:00)
2024-09-29,2658.49,2673.11,2624.74,2653.57,924705,-6.239999999999782,Bearish,Bearish (2024-09-29 00:00:00)
2024-10-06,2651.45,2661.45,2604.49,2656.38,961021,2.8099999999999454,Bullish,Bullish (2024-10-06 00:00:00)
2024-10-13,2656.86,2722.54,2638.14,2721.91,909263,65.52999999999975,Bullish,Bullish (2024-10-13 00:00:00)
2024-10-20,2719.57,2758.45,2708.79,2747.39,974314,25.480000000000018,Bullish,Bullish (2024-10-20 00:00:00)
2024-10-27,2734.61,2790.1,2724.75,2735.84,948323,-11.549999999999727,Bearish,Bearish (2024-10-27 00:00:00)
2024-11-03,2735.95,2749.97,2643.44,2684.15,1237762,-51.690000000000055,Bearish,Bearish (2024-11-03 00:00:00)
2024-11-10,2685.59,2686.21,2536.85,2561.78,1223434,-122.36999999999989,Bearish,Bearish (2024-11-10 00:00:00)
2024-11-17,2563.07,2715.5,2561.5,2715.34,1121224,153.55999999999995,Bullish,Bullish (2024-11-17 00:00:00)
2024-11-24,2714.29,2721.38,2605.28,2650.39,1066909,-64.95000000000027,Bearish,Bearish (2024-11-24 00:00:00)
2024-12-01,2652.29,2657.21,2613.42,2632.67,1055182,-17.7199999999998,Bearish,Bearish (2024-12-01 00:00:00)
2024-12-08,2644.77,2726.16,2627.55,2648.8,1044060,16.13000000000011,Bullish,Bullish (2024-12-08 00:00:00)
2024-12-15,2652.63,2664.42,2582.92,2623.03,972991,-25.769999999999982,Bearish,Bearish (2024-12-15 00:00:00)
2024-12-22,2621.51,2639.13,2608.16,2621.54,533123,-1.4900000000002365,Bearish,Bearish (2024-12-22 00:00:00)
2024-12-29,2618.93,2665.36,2596.2,2639.98,638257,18.440000000000055,Bullish,Bullish (2024-12-29 00:00:00)
2025-01-05,2642.74,2697.88,2614.79,2688.96,950320,48.98000000000002,Bullish,Bullish (2025-01-05 00:00:00)
2025-01-12,2690.82,2724.76,2656.76,2702.92,1026468,13.960000000000036,Bullish,Bullish (2025-01-12 00:00:00)
2025-01-19,2704.56,2786.02,2689.37,2771.48,958999,68.55999999999995,Bullish,Bullish (2025-01-19 00:00:00)
2025-01-26,2770.61,2817.11,2730.59,2798.47,746497,26.98999999999978,Bullish,Bullish (2025-01-26 00:00:00)
2025-02-02,2797.69,2886.8,2772.21,2861.3,840432,62.83000000000038,Bullish,Bullish (2025-02-02 00:00:00)
2025-02-09,2858.37,2942.71,2854.81,2882.5,812512,21.199999999999818,Bullish,Bullish (2025-02-09 00:00:00)
2025-02-16,2884.74,2954.94,2878.15,2935.89,666622,53.38999999999987,Bullish,Bullish (2025-02-16 00:00:00)
2025-02-23,2934.55,2956.29,2832.7,2859.06,794503,-76.82999999999993,Bearish,Bearish (2025-02-23 00:00:00)
2025-03-02,2856.12,2930.54,2855.87,2911.94,814993,52.88000000000011,Bullish,Bullish (2025-03-02 00:00:00)
2025-03-09,2911.53,3004.97,2880.25,2986.24,699480,74.29999999999973,Bullish,Bullish (2025-03-09 00:00:00)
2025-03-16,2985.02,3057.58,2982.31,3022.94,597608,36.70000000000027,Bullish,Bullish (2025-03-16 00:00:00)
2025-03-23,3016.09,3086.76,3002.48,3084.2,744243,61.25999999999976,Bullish,Bullish (2025-03-23 00:00:00)
2025-03-30,3086.99,3167.72,3015.83,3037.34,886522,-46.85999999999967,Bearish,Bearish (2025-03-30 00:00:00)
2025-04-06,3007.64,3245.37,2956.56,3237.53,1112959,200.19000000000005,Bullish,Bullish (2025-04-06 00:00:00)
2025-04-13,3228.56,3357.74,3193.76,3327.24,683026,89.70999999999958,Bullish,Bullish (2025-04-13 00:00:00)
2025-04-20,3333.47,3500.12,3260.33,3318.62,1018349,-8.61999999999989,Bearish,Bearish (2025-04-20 00:00:00)
2025-04-27,3324.76,3353.06,3202.04,3240.3,820887,-78.31999999999971,Bearish,Bearish (2025-04-27 00:00:00)
2025-05-04,3239.46,3438.27,3237.44,3327.15,928827,86.84999999999991,Bullish,Bullish (2025-05-04 00:00:00)
2025-05-11,3287.31,3303.19,3120.57,3201.0,943707,-126.15000000000009,Bearish,Bearish (2025-05-11 00:00:00)
2025-05-18,3219.99,3365.95,3204.84,3357.9,877086,156.9000000000001,Bullish,Bullish (2025-05-18 00:00:00)
2025-05-25,3355.33,3356.81,3245.53,3288.72,774476,-69.18000000000029,Bearish,Bearish (2025-05-25 00:00:00)
2025-06-01,3298.26,3380.46,3295.92,3379.54,156924,90.82000000000016,Bullish,Bullish (2025-06-01 00:00:00)
